ID,NumDate,StDate,Opp,Score,Res,FGA,FGM,FGP,3PA,3PM,3PP,FTA,FTM,FTP,PTS,REB,AST,BLK,STL,PF,TO,MIN
2531039,20140129,Wed 1/29,PHI,94-95,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
2531039,20140128,Tue 1/28,NY,88-114,L,2,1,0.5,1,0,0.0,1,0,0.0,2,1,0,0,0,1,0,3
2531039,20140126,Sun 1/26,BKN,79-85,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
2531039,20140124,Fri 1/24,OKC,83-101,L,0,0,0.0,0,0,0.0,2,1,0.5,1,0,0,0,0,0,0,7
2531039,20140122,Wed 1/22,WSH,113-111,W,2,1,0.5,0,0,0.0,2,0,0.0,2,2,1,0,0,0,2,4
2531039,20141017,Thu 10/17,&nbsp;CHA,84-110,L,9,5,0.556,5,3,0.6,2,2,1.0,15,4,3,1,2,0,1,27
2531039,20141014,Mon 10/14,BKN,97-127,L,6,2,0.333,1,0,0.0,0,0,0.0,4,1,1,0,0,0,0,11
2531039,20141011,Fri 10/11,BOS,97-85,W,4,3,0.75,0,0,0.0,3,2,0.667,8,1,1,0,2,0,2,14
2531039,20141006,Sun 10/6,&nbsp;BIL,106-104,W,3,1,0.333,1,0,0.0,2,2,1.0,4,3,0,0,1,1,0,18
