ID,NumDate,StDate,Opp,Score,Res,FGA,FGM,FGP,3PA,3PM,3PP,FTA,FTM,FTP,PTS,REB,AST,BLK,STL,PF,TO,MIN
6485,20160412,Tue 4/12,IND,90-102,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160410,Sun 4/10,TOR,89-93,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160408,Fri 4/8,PHI,109-102,W,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160406,Wed 4/6,CHA,97-111,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160403,Sun 4/3,IND,87-92,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160401,Fri 4/1,BKN,105-91,W,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160330,Wed 3/30,DAL,89-91,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160328,Mon 3/28,NO,91-99,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160326,Sat 3/26,CLE,93-107,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160324,Thu 3/24,CHI,106-94,W,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160323,Wed 3/23,CHI,115-107,W,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160320,Sun 3/20,SAC,80-88,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160319,Sat 3/19,WSH,89-99,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160316,Wed 3/16,GS,85-121,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160313,Sun 3/13,LAL,90-87,W,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160311,Fri 3/11,LAC,94-101,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160309,Wed 3/9,PHX,128-97,W,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160308,Tue 3/8,DEN,94-110,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
6485,20160305,Sat 3/5,DET,102-89,W,8,2,0.25,2,0,0.0,0,0,0.0,4,7,1,0,0,2,0,24
6485,20160304,Fri 3/4,BOS,104-105,L,5,1,0.2,1,0,0.0,0,0,0.0,2,5,2,0,0,5,0,30
6485,20160301,Tue 3/1,POR,85-104,L,10,2,0.2,3,1,0.333,0,0,0.0,5,2,0,0,0,0,0,23
6485,20160228,Sun 2/28,MIA,81-98,L,9,4,0.444,2,2,1.0,2,2,1.0,12,3,1,0,1,4,1,33
6485,20160226,Fri 2/26,ORL,108-95,W,3,2,0.667,1,1,1.0,9,6,0.667,11,3,1,0,1,1,1,26
6485,20160224,Wed 2/24,IND,105-108,L,4,2,0.5,2,1,0.5,0,0,0.0,5,0,4,0,0,3,3,32
